Date,Title,Review_Text,Product,Rating
"April 24, 2020",Easy to use,Don't have cable just stream with WIFI. Very easy to set-up and simple to use.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 24, 2020",none,It's easy to use and I really like the remote,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 24, 2020",Great tv for the price,Great picture. Easy to use. And you can't beat the price.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 22, 2020",I absolutely love these TVs and so does my family.,Easy to use and I've never had any problems. All my TVs are TCL Roku TVs,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 22, 2020",Exelente tv,Nice tv and quality images.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 17, 2020",Happy Camper,Love everything about this tv sound and the picture is awesome.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 19, 2020",Great!,This tv is great! Love it! Easy to set up. I would recommend to anyone.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 18, 2020",Great quality and easy to use regardless of price,"Regardless of price point, the TV has great quality in apps and picture. Great buy.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 27, 2020",Great tv,Great image excellent quality,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 24, 2020",Love it!!,Awesome picture and set up!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 28, 2020",Great tv,Best tv out there. Don't need a cable just internet & just live streaming from a cable company.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 23, 2020",great tv,"Perfect tv! Get picture and so easy to use, I love the Roku option","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 24, 2020",none,Great tv with awesome picture qualities and easy to navigate and personalize,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 23, 2020",Amazing television,I love my tv!!! It's everything I wanted. The sound is incredible and I could see my shows clearly.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 19, 2020",none,love my TV would recommend to all my family and friends,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 23, 2020",HAPPY,Love it! Money well spent!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 23, 2020",Great value for money,"User friendly, great quality and easy setup. We ended up buying 2 more to upgrade our other TV's","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 11, 2020",i have no review ..,i never got a chance to enjoy the tv ... it was delivered damaged and had to be returned ...,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"April 21, 2020",You get more tv for a GREAT PRICE,Excellent TV for wifi use....,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 18, 2020",none,The only thing I dont like is it doesn't have a manual on and off switch just in case no remote.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"April 23, 2020",none,Great picture at a great price!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 18, 2020",Awesome TV,"Simple to use, great picture and would highly recommend this TLC ROKU tv to anyone.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 1, 2020",Very satisfied,I'm very happy with my tv purchase.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 20, 2020",Awesome tv,This is my second Roku TV that I have purchased. I love both of them very much!!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 29, 2020",Good deal,Good quality and looks great in my room,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 24, 2020",Spectacular,Love it came 2days early and my husband was Excited,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 3, 2020",none,really nice modern tv for the price. I may get another one.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 22, 2020",Great price for size.,Needs more improvement in the picture quality but with the price it is a good buy!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"April 18, 2020",none,It's easy to use! It's fast with uploading on the internet also!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 28, 2020",none,I would love to have a chance for my other family and friends to try one,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 26, 2020",55 inches ?????,I measured the screen wit a tape measure and it did not measure 55 inches??,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"April 16, 2020",overall great purchase for the quality/price.,"excellent choice in budget tvs, if not the best choice. Every aspect is great.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 12, 2020",Good tv,So far a great product. Very clear picture.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 3, 2020",none,Love the crisp clear picture and great volume.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 23, 2020",FIRST SMART TV,GREAT PICTURE...EASE OF USE...INEXPENSIVE,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 19, 2020",none,Great picture. Set up easy.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 16, 2020",Great buy for price,It's a wonderful television and for the price it's phenomenal,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"May 14, 2020",Nice Television,"So far I'm satisfied with this purchase, good size, good colors and affordable for my budget.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 20, 2020",none,good 4K tv for the money. Nice Roku interface.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 16, 2020",Excellent,The sound is pretty good but the picture is excellent. Easy to use too.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 23, 2020",none,Love it. Really good picture. Shipping was very fast.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 22, 2020",none,"Great product for the money, very good picture","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 16, 2020",Great tv,Tv is a great buy only issue I have is the volume doesn't get to loud,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"April 19, 2020",Great Tv,I enjoy the tv liked it enough to buy a second one.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 16, 2020",Its great and i just love it,I love it my son loves it and its the best money we have ever spent,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 18, 2020",Great value! Great picture! Great! Great great!,You can't get a better tv for the money! Try it I promise you won't be dissatisfied,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 22, 2020",none,Tv has great picture great features and has met all my expectations,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 12, 2020",Poor quality,Sound went out after 10 months.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"April 22, 2020",Great Tv for Price,It's a great TV for the price,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 18, 2020",none,"Nice, sleek tv with clear crisp quality for sound & visual.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 8, 2020","TCL Roku 43"" Streaming Sports on Back Porch",This is my second TCL Roku TV for the back porch. Now I can watch sports while I BBQ!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"June 24, 2020",none,Love it! Love all the different options this Smart TV has to offer,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"May 14, 2020",none,"I got mine a few weeks ago and it's awesome, the picture and sound it great.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 19, 2020",TV works good for ROKU streaming. HD is very clear,"Have reccomended to friends. Purchased new a 55"" and a 32"". Would purchase again.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"April 24, 2020",It's amazing,It plays my PlayStation 4 great and movies look great,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"May 3, 2020",Junk,Bought the tv and 2 weeks later the screen has white lines all through it and dead.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"April 29, 2020",Love it i can actually see & hear the programs,Great color sound programming i love mine very pleased with this product.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 18, 2020",none,Great picture and great price,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 27, 2020",none,"Quality picture definition, ease of use! More bang for the buck!","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 19, 2020",Great variety of viewing,So far it is a great tv with a real nice picture and a ton of available apps and Roku channels.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 28, 2020",none,Very user friendly and relavle,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 18, 2020",Great price. Great picture,I love it and so do my kids,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"July 1, 2020",none,Easy to find product and easy checkout.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 29, 2020",good buy got my moneys worth,"excellent tv for the money , pre loaded Roku , excellent picture, smart tv easy set up , awesome .","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 20, 2020",Smart TV,Easy to use and great quality for the price.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 23, 2020",ITS A GOOD TV,great tv dont listen to the reviews great sound and good picture the 4k is perfect to gaming,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 24, 2020",TV is awesome if you can work a Roku!,"Remote was an adjustment at first. After you learn the operating system, you'll love the setup!","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"April 21, 2020",none,"Great TV, this is my second TCL only larger this time. Very happy with value for the $","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 24, 2020",Great TV - Great Price!,I love this TV. It has all the features I wanted and it was a great price.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 19, 2020",none,"Funtastic tv,easy to use,with a lot of features.Incredible price for a 43” Roku TV !!!","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"April 24, 2020",none,Great TV with easy to use apps.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 14, 2020",none,"So easier to set up, good quality and great picture!","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 24, 2020",GREAT,THE TV AND THE ROKU ARE GREAT AND THE PRICE IS AFFORDABLE.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 16, 2020",Great quality!!,I got one for my daughter and I liked it so much. I had to purchase another one for my room!!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 28, 2020",none,Great picture and sound like the built in roku,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 23, 2020",none,High quality. Ease of hook up and use. Exceptional picture quality!,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 23, 2020",Easy to use,It's fast to upload new apps and it's fast from turning it one and going into one of your apps,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"April 21, 2020",very pleased.,so far so good. it came with no cracks in screen n no problems. everything in box.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"June 21, 2020",none,I love this Tv...The picture shoes good quality....It has everything you need in it...,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
